Running 1 simulations with a radial tolerance of 0.001000
design_bus_layout_inputs_icUsed = 2
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
-3.165351e-05	1.176913e-04	-4.315081e-04	1.618554e-03	-5.038221e-03	
3.078326e-05	-1.208543e-04	4.208344e-04	-1.669261e-03	4.932157e-03	
	Processing time1: 0.000000 (s)
	Processing time2: 86738599.000000 (ns)

Launch conclusa
Gibbo debug: samples: 8000, output_number: 1, trace->function 2

Simulation Time: 0 seconds
