0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	9.999997e-01
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	0.000000e+00
0	-1.000000e+00
0	-1.000000e+00
1	0.000000e+00
1	0.000000e+00
1	0.000000e+00
1	0.000000e+00
1	0.000000e+00
1	1.207257e-02
1	0.000000e+00
1	0.000000e+00
1	0.000000e+00
1	-1.450986e-03
1	-2.152019e-02
1	9.264855e-02
1	-2.152019e-02
1	-1.450986e-03
1	0.000000e+00
1	0.000000e+00
1	1.461276e-04
1	9.524987e-01
1	1.461276e-04
1	4.681541e-04
1	9.999997e-01
1	4.681541e-04
1	7.589688e-05
1	7.589688e-05
1	0.000000e+00
1	0.000000e+00
1	-4.681542e-04
1	-4.681542e-04
1	-3.607991e-03
1	-3.607991e-03
1	-1.203936e-01
1	-1.203936e-01
1	-1.000000e+00
1	-1.000000e+00
2	0.000000e+00
2	1.088170e-05
2	1.610842e-04
2	4.394389e-03
2	1.341040e-04
2	3.870793e-01
2	1.341040e-04
2	-3.763678e-05
2	-2.263942e-04
2	-7.409709e-03
2	-3.667822e-01
2	9.478836e-01
2	-3.667822e-01
2	-7.409709e-03
2	-2.263942e-04
2	-3.763678e-05
2	1.236294e-03
2	9.604203e-01
2	1.236294e-03
2	5.845820e-04
2	9.999997e-01
2	5.845820e-04
2	1.297115e-04
2	1.297115e-04
2	-1.151942e-04
2	-1.151942e-04
2	-1.339604e-03
2	-1.339604e-03
2	-1.826253e-02
2	-1.826253e-02
2	-1.208233e-01
2	-1.208233e-01
2	-1.000000e+00
2	-1.000000e+00
3	7.620766e-06
3	4.170360e-04
3	4.464674e-03
3	9.858778e-02
3	1.411806e-03
3	9.631120e-01
3	1.411806e-03
3	-5.054305e-04
3	-2.911387e-03
3	-8.284929e-02
3	8.916229e-01
3	8.955146e-01
3	8.916229e-01
3	-8.284929e-02
3	-2.911387e-03
